Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0945~Host-virus interaction	78	7.886754297269969	4.1513055111055605E-4	ENSG00000160208, ENSG00000110104, ENSG00000137947, ENSG00000136938, ENSG00000159377, ENSG00000135047, ENSG00000135486, ENSG00000198668, ENSG00000151657, ENSG00000171345, ENSG00000008018, ENSG00000168216, ENSG00000116044, ENSG00000005022, ENSG00000182481, ENSG00000101558, ENSG00000166913, ENSG00000164615, ENSG00000100387, ENSG00000087365, ENSG00000074319, ENSG00000198492, ENSG00000126067, ENSG00000124164, ENSG00000147065, ENSG00000067167, ENSG00000196352, ENSG00000182827, ENSG00000064012, ENSG00000041357, ENSG00000116679, ENSG00000138760, ENSG00000140350, ENSG00000144635, ENSG00000148835, ENSG00000127955, ENSG00000183684, ENSG00000101146, ENSG00000102753, ENSG00000011243, ENSG00000164985, ENSG00000076248, ENSG00000074266, ENSG00000026025, ENSG00000099246, ENSG00000117118, ENSG00000170312, ENSG00000113595, ENSG00000163660, ENSG00000143933, ENSG00000087302, ENSG00000100603, ENSG00000079246, ENSG00000116062, ENSG00000100644, ENSG00000100567, ENSG00000108561, ENSG00000180228, ENSG00000215021, ENSG00000111802, ENSG00000108953, ENSG00000135316, ENSG00000105568, ENSG00000149100, ENSG00000142507, ENSG00000153767, ENSG00000171497, ENSG00000100906, ENSG00000112130, ENSG00000113141, ENSG00000188313, ENSG00000164163, ENSG00000096717, ENSG00000145782, ENSG00000145386, ENSG00000204209, ENSG00000100353, ENSG00000163512	648	455	5498	1.4544973544973545	0.048209938607045255	0.008164234171840937	0.007679915195545287
UP_KW_CELLULAR_COMPONENT	KW-0158~Chromosome	62	6.268958543983821	0.001892087033236115	ENSG00000102241, ENSG00000160208, ENSG00000136819, ENSG00000111875, ENSG00000040275, ENSG00000137947, ENSG00000254093, ENSG00000164091, ENSG00000198901, ENSG00000113575, ENSG00000117697, ENSG00000086827, ENSG00000143633, ENSG00000117650, ENSG00000143756, ENSG00000159055, ENSG00000181938, ENSG00000121481, ENSG00000100462, ENSG00000143476, ENSG00000104695, ENSG00000112118, ENSG00000164815, ENSG00000175595, ENSG00000010072, ENSG00000175279, ENSG00000051180, ENSG00000144635, ENSG00000143228, ENSG00000164109, ENSG00000166848, ENSG00000164104, ENSG00000091483, ENSG00000074266, ENSG00000129460, ENSG00000076003, ENSG00000076242, ENSG00000155438, ENSG00000099284, ENSG00000153774, ENSG00000079246, ENSG00000116062, ENSG00000185298, ENSG00000107672, ENSG00000164754, ENSG00000153044, ENSG00000124383, ENSG00000105568, ENSG00000132604, ENSG00000152193, ENSG00000146670, ENSG00000136045, ENSG00000112130, ENSG00000113141, ENSG00000186298, ENSG00000031691, ENSG00000166508, ENSG00000121152, ENSG00000093009, ENSG00000109445, ENSG00000204209, ENSG00000125630	894	376	7922	1.4611714027321625	0.0868966494722494	0.02270504439883338	0.020812957365597264
UP_KW_BIOLOGICAL_PROCESS	KW-0131~Cell cycle	80	8.088978766430738	0.002098687183447196	ENSG00000106723, ENSG00000040275, ENSG00000065135, ENSG00000075131, ENSG00000112242, ENSG00000198901, ENSG00000117697, ENSG00000086827, ENSG00000117650, ENSG00000007168, ENSG00000165660, ENSG00000159055, ENSG00000091732, ENSG00000058729, ENSG00000143751, ENSG00000102760, ENSG00000094804, ENSG00000074319, ENSG00000198492, ENSG00000094880, ENSG00000136108, ENSG00000112118, ENSG00000141759, ENSG00000175792, ENSG00000112312, ENSG00000136982, ENSG00000132780, ENSG00000175279, ENSG00000265972, ENSG00000144635, ENSG00000143228, ENSG00000166483, ENSG00000122705, ENSG00000120129, ENSG00000134480, ENSG00000100532, ENSG00000127955, ENSG00000101146, ENSG00000164109, ENSG00000121774, ENSG00000143543, ENSG00000146457, ENSG00000152684, ENSG00000090273, ENSG00000111859, ENSG00000112029, ENSG00000064102, ENSG00000076003, ENSG00000168152, ENSG00000076242, ENSG00000170312, ENSG00000134058, ENSG00000159593, ENSG00000120539, ENSG00000143294, ENSG00000184205, ENSG00000164754, ENSG00000186625, ENSG00000096401, ENSG00000132604, ENSG00000133739, ENSG00000137814, ENSG00000146670, ENSG00000107949, ENSG00000152359, ENSG00000158411, ENSG00000081154, ENSG00000112130, ENSG00000169016, ENSG00000170836, ENSG00000168883, ENSG00000101447, ENSG00000037474, ENSG00000186298, ENSG00000126249, ENSG00000166508, ENSG00000121152, ENSG00000145386, ENSG00000093009, ENSG00000106299	648	495	5498	1.371243297169223	0.22120405256746434	0.03537786966382416	0.033279182480376965
UP_KW_BIOLOGICAL_PROCESS	KW-0498~Mitosis	41	4.145601617795753	0.0024656447326182117	ENSG00000090273, ENSG00000111859, ENSG00000112029, ENSG00000040275, ENSG00000064102, ENSG00000075131, ENSG00000170312, ENSG00000117697, ENSG00000086827, ENSG00000117650, ENSG00000007168, ENSG00000120539, ENSG00000165660, ENSG00000159055, ENSG00000091732, ENSG00000143751, ENSG00000094804, ENSG00000164754, ENSG00000186625, ENSG00000198492, ENSG00000094880, ENSG00000133739, ENSG00000137814, ENSG00000146670, ENSG00000141759, ENSG00000175792, ENSG00000175279, ENSG00000112130, ENSG00000144635, ENSG00000143228, ENSG00000166483, ENSG00000122705, ENSG00000101447, ENSG00000037474, ENSG00000127955, ENSG00000101146, ENSG00000121152, ENSG00000164109, ENSG00000145386, ENSG00000106299, ENSG00000143543	648	218	5498	1.595721486012006	0.2545550893933275	0.03636825980611862	0.03421082066507769
UP_KW_CELLULAR_COMPONENT	KW-0496~Mitochondrion	123	12.43680485338726	0.0031008997340571938	ENSG00000091140, ENSG00000175581, ENSG00000133028, ENSG00000004779, ENSG00000075336, ENSG00000138796, ENSG00000196449, ENSG00000113013, ENSG00000143753, ENSG00000035687, ENSG00000117054, ENSG00000145494, ENSG00000108064, ENSG00000081181, ENSG00000259494, ENSG00000181991, ENSG00000182827, ENSG00000215712, ENSG00000069509, ENSG00000132463, ENSG00000135972, ENSG00000114054, ENSG00000140990, ENSG00000139131, ENSG00000156928, ENSG00000175193, ENSG00000086061, ENSG00000104442, ENSG00000091483, ENSG00000076248, ENSG00000025772, ENSG00000117118, ENSG00000170632, ENSG00000278845, ENSG00000170502, ENSG00000144029, ENSG00000102309, ENSG00000061794, ENSG00000101856, ENSG00000168275, ENSG00000144827, ENSG00000143575, ENSG00000162851, ENSG00000215021, ENSG00000127884, ENSG00000110955, ENSG00000196850, ENSG00000166260, ENSG00000171612, ENSG00000043514, ENSG00000136522, ENSG00000113384, ENSG00000141385, ENSG00000168288, ENSG00000037474, ENSG00000165732, ENSG00000125871, ENSG00000123297, ENSG00000029639, ENSG00000137547, ENSG00000168291, ENSG00000171103, ENSG00000178537, ENSG00000156469, ENSG00000151576, ENSG00000156502, ENSG00000146701, ENSG00000119965, ENSG00000143436, ENSG00000154719, ENSG00000126814, ENSG00000005022, ENSG00000083720, ENSG00000164933, ENSG00000103018, ENSG00000108384, ENSG00000125166, ENSG00000164258, ENSG00000128951, ENSG00000113845, ENSG00000006744, ENSG00000136463, ENSG00000097033, ENSG00000051180, ENSG00000143384, ENSG00000146410, ENSG00000156170, ENSG00000088682, ENSG00000143543, ENSG00000137806, ENSG00000172172, ENSG00000135900, ENSG00000075239, ENSG00000176890, ENSG00000134375, ENSG00000170312, ENSG00000100209, ENSG00000165487, ENSG00000100601, ENSG00000108561, ENSG00000143374, ENSG00000101132, ENSG00000166855, ENSG00000128654, ENSG00000080819, ENSG00000101084, ENSG00000155463, ENSG00000114956, ENSG00000139437, ENSG00000110871, ENSG00000152234, ENSG00000204568, ENSG00000102738, ENSG00000256525, ENSG00000128708, ENSG00000156709, ENSG00000164163, ENSG00000186298, ENSG00000089876, ENSG00000096717, ENSG00000101247, ENSG00000131828, ENSG00000167315	894	859	7922	1.2688470283066777	0.13849501733137304	0.029768637446949058	0.027287917659703308
UP_KW_CELLULAR_COMPONENT	KW-0137~Centromere	23	2.3255813953488373	0.004500222178709247	ENSG00000104695, ENSG00000153044, ENSG00000105568, ENSG00000136819, ENSG00000040275, ENSG00000254093, ENSG00000129460, ENSG00000175279, ENSG00000113575, ENSG00000153774, ENSG00000117697, ENSG00000086827, ENSG00000144635, ENSG00000117650, ENSG00000143756, ENSG00000143228, ENSG00000159055, ENSG00000186298, ENSG00000031691, ENSG00000164109, ENSG00000109445, ENSG00000204209, ENSG00000164754	894	109	7922	1.869815077068325	0.1946659959282253	0.036001777429673976	0.03300162931053448
UP_KW_MOLECULAR_FUNCTION	KW-0687~Ribonucleoprotein	39	3.9433771486349847	0.0062500690986657306	ENSG00000172172, ENSG00000111615, ENSG00000175581, ENSG00000135900, ENSG00000197451, ENSG00000135486, ENSG00000099783, ENSG00000137547, ENSG00000175324, ENSG00000227057, ENSG00000153037, ENSG00000119203, ENSG00000278845, ENSG00000144029, ENSG00000145414, ENSG00000145912, ENSG00000143436, ENSG00000154719, ENSG00000061794, ENSG00000167881, ENSG00000130826, ENSG00000100883, ENSG00000164934, ENSG00000109534, ENSG00000259494, ENSG00000124383, ENSG00000135316, ENSG00000198034, ENSG00000181991, ENSG00000138668, ENSG00000135972, ENSG00000136522, ENSG00000055044, ENSG00000204568, ENSG00000102738, ENSG00000170515, ENSG00000143889, ENSG00000163950, ENSG00000124541	614	224	5419	1.5366231386691487	0.3867822823538022	0.1645851529315309	0.162501796565309
UP_KW_CELLULAR_COMPONENT	KW-0963~Cytoplasm	398	40.24266936299292	0.0063280392886387446	ENSG00000183527, ENSG00000162704, ENSG00000065135, ENSG00000198901, ENSG00000023734, ENSG00000168259, ENSG00000100109, ENSG00000128918, ENSG00000151929, ENSG00000166197, ENSG00000101557, ENSG00000156261, ENSG00000057757, ENSG00000100462, ENSG00000100220, ENSG00000058729, ENSG00000102760, ENSG00000094804, ENSG00000147677, ENSG00000116918, ENSG00000112312, ENSG00000081721, ENSG00000113643, ENSG00000135698, ENSG00000135334, ENSG00000173848, ENSG00000108176, ENSG00000127955, ENSG00000086065, ENSG00000164902, ENSG00000102753, ENSG00000086061, ENSG00000146457, ENSG00000115738, ENSG00000110048, ENSG00000147416, ENSG00000102309, ENSG00000121022, ENSG00000120053, ENSG00000124535, ENSG00000087263, ENSG00000158417, ENSG00000135316, ENSG00000134107, ENSG00000122481, ENSG00000043355, ENSG00000146670, ENSG00000112339, ENSG00000142192, ENSG00000167196, ENSG00000112578, ENSG00000171453, ENSG00000112210, ENSG00000133135, ENSG00000147649, ENSG00000168288, ENSG00000101447, ENSG00000145220, ENSG00000122484, ENSG00000121152, ENSG00000101442, ENSG00000100353, ENSG00000163950, ENSG00000124784, ENSG00000110107, ENSG00000118197, ENSG00000111790, ENSG00000135521, ENSG00000126814, ENSG00000182481, ENSG00000125968, ENSG00000108384, ENSG00000121481, ENSG00000143155, ENSG00000094841, ENSG00000137831, ENSG00000137710, ENSG00000169032, ENSG00000112874, ENSG00000145569, ENSG00000174738, ENSG00000101624, ENSG00000183684, ENSG00000143384, ENSG00000148834, ENSG00000171241, ENSG00000136950, ENSG00000204574, ENSG00000173545, ENSG00000005249, ENSG00000009844, ENSG00000100209, ENSG00000173418, ENSG00000054267, ENSG00000100567, ENSG00000145431, ENSG00000184205, ENSG00000186625, ENSG00000165806, ENSG00000137814, ENSG00000198954, ENSG00000171497, ENSG00000089234, ENSG00000145782, ENSG00000070501, ENSG00000204209, ENSG00000163512, ENSG00000136938, ENSG00000171262, ENSG00000164609, ENSG00000153037, ENSG00000196449, ENSG00000035687, ENSG00000083520, ENSG00000145414, ENSG00000084733, ENSG00000166913, ENSG00000107372, ENSG00000151092, ENSG00000165704, ENSG00000143476, ENSG00000144566, ENSG00000136826, ENSG00000108578, ENSG00000132463, ENSG00000198729, ENSG00000121579, ENSG00000143106, ENSG00000079134, ENSG00000011243, ENSG00000011485, ENSG00000122786, ENSG00000146731, ENSG00000165832, ENSG00000090273, ENSG00000091483, ENSG00000198522, ENSG00000169087, ENSG00000025772, ENSG00000078399, ENSG00000141030, ENSG00000100644, ENSG00000014641, ENSG00000089289, ENSG00000100883, ENSG00000143575, ENSG00000164754, ENSG00000145632, ENSG00000211455, ENSG00000132323, ENSG00000123737, ENSG00000100519, ENSG00000122643, ENSG00000165732, ENSG00000140299, ENSG00000106299, ENSG00000258890, ENSG00000197451, ENSG00000198668, ENSG00000086827, ENSG00000119326, ENSG00000116044, ENSG00000120437, ENSG00000116161, ENSG00000028839, ENSG00000196591, ENSG00000175792, ENSG00000152492, ENSG00000132780, ENSG00000144635, ENSG00000124802, ENSG00000187522, ENSG00000166848, ENSG00000121774, ENSG00000143543, ENSG00000111615, ENSG00000091164, ENSG00000111859, ENSG00000176890, ENSG00000129460, ENSG00000007944, ENSG00000175324, ENSG00000120539, ENSG00000108561, ENSG00000115091, ENSG00000109775, ENSG00000153561, ENSG00000198431, ENSG00000133739, ENSG00000152359, ENSG00000138069, ENSG00000143401, ENSG00000041802, ENSG00000100714, ENSG00000165410, ENSG00000119318, ENSG00000156709, ENSG00000108671, ENSG00000096717, ENSG00000161057, ENSG00000075856, ENSG00000099940, ENSG00000152229, ENSG00000040633, ENSG00000138032, ENSG00000116120, ENSG00000165660, ENSG00000144848, ENSG00000143751, ENSG00000126067, ENSG00000099810, ENSG00000152219, ENSG00000064726, ENSG00000164221, ENSG00000140350, ENSG00000122705, ENSG00000180817, ENSG00000120526, ENSG00000164109, ENSG00000164104, ENSG00000104131, ENSG00000152684, ENSG00000107438, ENSG00000038210, ENSG00000155959, ENSG00000159079, ENSG00000064703, ENSG00000116266, ENSG00000115053, ENSG00000117592, ENSG00000096401, ENSG00000111802, ENSG00000142507, ENSG00000120738, ENSG00000151465, ENSG00000058272, ENSG00000131871, ENSG00000100906, ENSG00000188313, ENSG00000037474, ENSG00000141543, ENSG00000168724, ENSG00000131966, ENSG00000025156, ENSG00000151332, ENSG00000065978, ENSG00000151576, ENSG00000119965, ENSG00000166797, ENSG00000164134, ENSG00000117650, ENSG00000116560, ENSG00000167881, ENSG00000112081, ENSG00000230124, ENSG00000142867, ENSG00000048392, ENSG00000074319, ENSG00000196072, ENSG00000104695, ENSG00000198492, ENSG00000150593, ENSG00000095139, ENSG00000147065, ENSG00000095370, ENSG00000116679, ENSG00000166200, ENSG00000138363, ENSG00000164024, ENSG00000175390, ENSG00000106993, ENSG00000169714, ENSG00000106305, ENSG00000026025, ENSG00000265241, ENSG00000153975, ENSG00000113194, ENSG00000143933, ENSG00000119707, ENSG00000108953, ENSG00000198034, ENSG00000149100, ENSG00000105568, ENSG00000123091, ENSG00000139437, ENSG00000138107, ENSG00000139318, ENSG00000167797, ENSG00000115484, ENSG00000115241, ENSG00000118503, ENSG00000084463, ENSG00000170836, ENSG00000164163, ENSG00000186298, ENSG00000119718, ENSG00000140416, ENSG00000129518, ENSG00000164169, ENSG00000077514, ENSG00000130956, ENSG00000159377, ENSG00000151657, ENSG00000138433, ENSG00000113013, ENSG00000116761, ENSG00000167325, ENSG00000170606, ENSG00000130826, ENSG00000119929, ENSG00000113369, ENSG00000065548, ENSG00000096384, ENSG00000115540, ENSG00000086589, ENSG00000136261, ENSG00000101146, ENSG00000104442, ENSG00000164070, ENSG00000135387, ENSG00000171960, ENSG00000134058, ENSG00000205581, ENSG00000087302, ENSG00000125347, ENSG00000149313, ENSG00000102024, ENSG00000215021, ENSG00000160714, ENSG00000104312, ENSG00000125351, ENSG00000107949, ENSG00000138668, ENSG00000134186, ENSG00000137574, ENSG00000138663, ENSG00000043514, ENSG00000137692, ENSG00000113141, ENSG00000170515, ENSG00000169895, ENSG00000171848, ENSG00000112290, ENSG00000145293, ENSG00000040275, ENSG00000104626, ENSG00000135002, ENSG00000135486, ENSG00000075131, ENSG00000115875, ENSG00000113575, ENSG00000008018, ENSG00000167005, ENSG00000007168, ENSG00000189159, ENSG00000100387, ENSG00000127870, ENSG00000243725, ENSG00000127990, ENSG00000136108, ENSG00000105821, ENSG00000064012, ENSG00000114416, ENSG00000150753, ENSG00000041357, ENSG00000115866, ENSG00000075142, ENSG00000265972, ENSG00000111142, ENSG00000097033, ENSG00000051180, ENSG00000152804, ENSG00000221823, ENSG00000156170, ENSG00000100372, ENSG00000104763, ENSG00000112029, ENSG00000178035, ENSG00000064102, ENSG00000104408, ENSG00000114446, ENSG00000170312, ENSG00000171763, ENSG00000113595, ENSG00000146243, ENSG00000125304, ENSG00000084070, ENSG00000176095, ENSG00000180228, ENSG00000101132, ENSG00000147457, ENSG00000170445, ENSG00000112130, ENSG00000128708, ENSG00000126524, ENSG00000124226, ENSG00000145386, ENSG00000123131	894	3212	7922	1.0980063575908017	0.26266357911000926	0.043392269407808534	0.03977624695715782
UP_KW_BIOLOGICAL_PROCESS	KW-0233~DNA recombination	14	1.4155712841253791	0.009770121148184052	ENSG00000136518, ENSG00000175792, ENSG00000117748, ENSG00000168152, ENSG00000151657, ENSG00000051180, ENSG00000116560, ENSG00000100811, ENSG00000079246, ENSG00000108384, ENSG00000101442, ENSG00000164104, ENSG00000107672, ENSG00000106399	648	55	5498	2.159708193041526	0.689124034699712	0.12809714394285757	0.12049816082760331
UP_KW_BIOLOGICAL_PROCESS	KW-0132~Cell division	50	5.055611729019211	0.014518276284060563	ENSG00000040275, ENSG00000065135, ENSG00000075131, ENSG00000198901, ENSG00000117697, ENSG00000086827, ENSG00000117650, ENSG00000007168, ENSG00000165660, ENSG00000159055, ENSG00000091732, ENSG00000143751, ENSG00000094804, ENSG00000074319, ENSG00000198492, ENSG00000094880, ENSG00000141759, ENSG00000175792, ENSG00000175279, ENSG00000144635, ENSG00000143228, ENSG00000166483, ENSG00000122705, ENSG00000127955, ENSG00000101146, ENSG00000164109, ENSG00000143543, ENSG00000152684, ENSG00000090273, ENSG00000111859, ENSG00000112029, ENSG00000064102, ENSG00000170312, ENSG00000134058, ENSG00000120539, ENSG00000164754, ENSG00000186625, ENSG00000096401, ENSG00000133739, ENSG00000137814, ENSG00000146670, ENSG00000158411, ENSG00000112130, ENSG00000168883, ENSG00000101447, ENSG00000037474, ENSG00000186298, ENSG00000121152, ENSG00000145386, ENSG00000106299	648	307	5498	1.3818514497124703	0.8245390963862678	0.17131566015191466	0.16115286675307225
UP_KW_MOLECULAR_FUNCTION	KW-0396~Initiation factor	11	1.1122345803842264	0.019182468110706775	ENSG00000085721, ENSG00000158417, ENSG00000149100, ENSG00000119718, ENSG00000104408, ENSG00000139726, ENSG00000114784, ENSG00000100353, ENSG00000175390, ENSG00000104131, ENSG00000147677	614	43	5419	2.2577456253314145	0.7792599318216376	0.3580855844214964	0.35355285550476856
UP_KW_BIOLOGICAL_PROCESS	KW-0234~DNA repair	44	4.448938321536906	0.01955098739498266	ENSG00000102241, ENSG00000136936, ENSG00000136518, ENSG00000174371, ENSG00000091483, ENSG00000077514, ENSG00000076248, ENSG00000110107, ENSG00000162607, ENSG00000076242, ENSG00000151657, ENSG00000113456, ENSG00000115233, ENSG00000134058, ENSG00000116560, ENSG00000079246, ENSG00000116062, ENSG00000100601, ENSG00000100387, ENSG00000124535, ENSG00000108384, ENSG00000163961, ENSG00000107672, ENSG00000048392, ENSG00000164754, ENSG00000096401, ENSG00000111802, ENSG00000175595, ENSG00000175792, ENSG00000107949, ENSG00000010072, ENSG00000117748, ENSG00000175279, ENSG00000051180, ENSG00000189046, ENSG00000112130, ENSG00000100811, ENSG00000119318, ENSG00000139372, ENSG00000011485, ENSG00000101442, ENSG00000070501, ENSG00000125871, ENSG00000106399	648	268	5498	1.3929887599041828	0.9045937985906156	0.20972877387345035	0.1972872364402796
UP_KW_MOLECULAR_FUNCTION	KW-0347~Helicase	20	2.0222446916076846	0.022663644583639012	ENSG00000213782, ENSG00000178105, ENSG00000112118, ENSG00000107625, ENSG00000067596, ENSG00000109606, ENSG00000278053, ENSG00000175792, ENSG00000076003, ENSG00000118197, ENSG00000004700, ENSG00000111364, ENSG00000156502, ENSG00000064703, ENSG00000089737, ENSG00000079246, ENSG00000089876, ENSG00000166508, ENSG00000165732, ENSG00000141543	614	104	5419	1.6972563267351541	0.8327230025291767	0.3580855844214964	0.35355285550476856
UP_KW_BIOLOGICAL_PROCESS	KW-0648~Protein biosynthesis	22	2.224469160768453	0.0305610060199902	ENSG00000158417, ENSG00000149100, ENSG00000106305, ENSG00000112339, ENSG00000115866, ENSG00000104408, ENSG00000139726, ENSG00000113643, ENSG00000114784, ENSG00000170445, ENSG00000085721, ENSG00000116120, ENSG00000124802, ENSG00000139131, ENSG00000119718, ENSG00000143374, ENSG00000123297, ENSG00000100353, ENSG00000175390, ENSG00000104131, ENSG00000187735, ENSG00000147677	648	117	5498	1.5953888361295767	0.9751149996043923	0.30051655919657033	0.28268930568490935
UP_KW_BIOLOGICAL_PROCESS	KW-0215~Deoxyribonucleotide synthesis	3	0.3033367037411527	0.038242479479623094	ENSG00000167325, ENSG00000171848, ENSG00000048392	648	3	5498	8.484567901234568	0.9903438205723302	0.3471240445073481	0.3265319401721664
UP_KW_MOLECULAR_FUNCTION	KW-0378~Hydrolase	123	12.43680485338726	0.04106120221158898	ENSG00000174371, ENSG00000104388, ENSG00000213782, ENSG00000135047, ENSG00000111231, ENSG00000083520, ENSG00000138032, ENSG00000084733, ENSG00000101557, ENSG00000151092, ENSG00000111906, ENSG00000081181, ENSG00000144566, ENSG00000108578, ENSG00000178105, ENSG00000175595, ENSG00000081721, ENSG00000170222, ENSG00000142892, ENSG00000089737, ENSG00000120129, ENSG00000139372, ENSG00000180817, ENSG00000011485, ENSG00000175193, ENSG00000101294, ENSG00000146281, ENSG00000076248, ENSG00000049860, ENSG00000169919, ENSG00000162607, ENSG00000076003, ENSG00000198522, ENSG00000064703, ENSG00000170502, ENSG00000079246, ENSG00000117592, ENSG00000144827, ENSG00000121022, ENSG00000124535, ENSG00000100883, ENSG00000111802, ENSG00000158417, ENSG00000112339, ENSG00000278053, ENSG00000142507, ENSG00000109606, ENSG00000165609, ENSG00000006007, ENSG00000196850, ENSG00000142192, ENSG00000111364, ENSG00000132323, ENSG00000123737, ENSG00000141385, ENSG00000188313, ENSG00000122484, ENSG00000122643, ENSG00000165732, ENSG00000125871, ENSG00000141543, ENSG00000124784, ENSG00000145293, ENSG00000067596, ENSG00000155099, ENSG00000104626, ENSG00000118197, ENSG00000113575, ENSG00000115233, ENSG00000156502, ENSG00000119203, ENSG00000138231, ENSG00000119965, ENSG00000109472, ENSG00000203705, ENSG00000123144, ENSG00000128951, ENSG00000104695, ENSG00000196591, ENSG00000112118, ENSG00000064012, ENSG00000175792, ENSG00000006744, ENSG00000010072, ENSG00000112874, ENSG00000111142, ENSG00000138363, ENSG00000164024, ENSG00000175390, ENSG00000165118, ENSG00000104331, ENSG00000135900, ENSG00000104763, ENSG00000104368, ENSG00000104889, ENSG00000153975, ENSG00000171763, ENSG00000119787, ENSG00000148300, ENSG00000109775, ENSG00000084073, ENSG00000165806, ENSG00000162813, ENSG00000155100, ENSG00000107625, ENSG00000138744, ENSG00000139318, ENSG00000138069, ENSG00000004700, ENSG00000001036, ENSG00000041802, ENSG00000100714, ENSG00000115241, ENSG00000118503, ENSG00000170836, ENSG00000168883, ENSG00000164163, ENSG00000186298, ENSG00000038002, ENSG00000089876, ENSG00000161057, ENSG00000166508, ENSG00000167315	614	937	5419	1.1585540518461095	0.9620082384286172	0.518155703121818	0.5115967701709089
UP_KW_MOLECULAR_FUNCTION	KW-0697~Rotamase	8	0.8088978766430739	0.04591253065636362	ENSG00000113593, ENSG00000138398, ENSG00000102309, ENSG00000171960, ENSG00000137168, ENSG00000171497, ENSG00000079150, ENSG00000131013	614	30	5419	2.353528773072747	0.9744212700432759	0.518155703121818	0.5115967701709089
UP_KW_BIOLOGICAL_PROCESS	KW-0819~tRNA processing	16	1.6177957532861478	0.04847222826607597	ENSG00000089195, ENSG00000105865, ENSG00000006744, ENSG00000132463, ENSG00000171103, ENSG00000151576, ENSG00000043514, ENSG00000110060, ENSG00000037897, ENSG00000126814, ENSG00000037474, ENSG00000162623, ENSG00000100220, ENSG00000162971, ENSG00000121486, ENSG00000165832	648	81	5498	1.6759640298734948	0.9972950780930921	0.40855163824264035	0.38431552410960235
UP_KW_CELLULAR_COMPONENT	KW-0736~Signalosome	4	0.40444893832153694	0.05178335113575421	ENSG00000166200, ENSG00000141030, ENSG00000121022, ENSG00000138663	894	8	7922	4.430648769574944	0.9220952983835455	0.31070010681452526	0.2848084312466482
UP_KW_BIOLOGICAL_PROCESS	KW-0816~Tricarboxylic acid cycle	6	0.6066734074823054	0.06363432102698102	ENSG00000146701, ENSG00000091483, ENSG00000014641, ENSG00000117118, ENSG00000131828, ENSG00000168291	648	19	5498	2.6793372319688107	0.9996000433294633	0.5005899920789173	0.47089397559965956
UP_KW_MOLECULAR_FUNCTION	KW-0678~Repressor	54	5.460060667340748	0.07622064769858061	ENSG00000144161, ENSG00000124193, ENSG00000115875, ENSG00000138433, ENSG00000065978, ENSG00000116560, ENSG00000006194, ENSG00000125968, ENSG00000121481, ENSG00000101158, ENSG00000100462, ENSG00000164576, ENSG00000155090, ENSG00000196591, ENSG00000095574, ENSG00000004487, ENSG00000111786, ENSG00000112237, ENSG00000170265, ENSG00000135334, ENSG00000140350, ENSG00000174738, ENSG00000116350, ENSG00000100811, ENSG00000152804, ENSG00000169714, ENSG00000164105, ENSG00000135547, ENSG00000115738, ENSG00000074266, ENSG00000129460, ENSG00000117318, ENSG00000177508, ENSG00000100916, ENSG00000162373, ENSG00000125347, ENSG00000162772, ENSG00000160633, ENSG00000164754, ENSG00000215021, ENSG00000123095, ENSG00000136527, ENSG00000161526, ENSG00000134107, ENSG00000043355, ENSG00000114315, ENSG00000139154, ENSG00000164683, ENSG00000170515, ENSG00000169016, ENSG00000145220, ENSG00000180318, ENSG00000101882, ENSG00000204209	614	387	5419	1.231497613817135	0.997937834224763	0.7526788960234836	0.7431513150611609
UP_KW_BIOLOGICAL_PROCESS	KW-0658~Purine biosynthesis	4	0.40444893832153694	0.07923392961688042	ENSG00000035687, ENSG00000138363, ENSG00000239900, ENSG00000178035	648	9	5498	3.770919067215363	0.9999458289084134	0.5637325511121292	0.5302907896054774
UP_KW_BIOLOGICAL_PROCESS	KW-0227~DNA damage	47	4.752275025278059	0.0812157065161542	ENSG00000102241, ENSG00000136936, ENSG00000136518, ENSG00000174371, ENSG00000091483, ENSG00000077514, ENSG00000076248, ENSG00000111875, ENSG00000110107, ENSG00000162607, ENSG00000075131, ENSG00000076242, ENSG00000151657, ENSG00000113456, ENSG00000115233, ENSG00000134058, ENSG00000116560, ENSG00000079246, ENSG00000116062, ENSG00000100601, ENSG00000100387, ENSG00000124535, ENSG00000108384, ENSG00000163961, ENSG00000107672, ENSG00000048392, ENSG00000143476, ENSG00000164754, ENSG00000096401, ENSG00000111802, ENSG00000175595, ENSG00000175792, ENSG00000107949, ENSG00000010072, ENSG00000117748, ENSG00000175279, ENSG00000051180, ENSG00000189046, ENSG00000112130, ENSG00000100811, ENSG00000119318, ENSG00000139372, ENSG00000011485, ENSG00000101442, ENSG00000070501, ENSG00000125871, ENSG00000106399	648	320	5498	1.2461709104938272	0.9999580807096338	0.5637325511121292	0.5302907896054774
