ENST.ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PTC.Status	ensembl_gene_id	transcript_biotype
ENST00000478200	24.62799694886154	1.511323938515529	0.4708026021360138	3.2101010734832576	0.00132688306354526	0.00406638864843293	TRUE	ENSG00000184787	nonsense_mediated_decay
ENST00000264709	928.0782629608476	0.19233393187136905	0.10226938277920096	1.8806599457690771	0.0600181915850818	0.11941531063259456	FALSE	ENSG00000119772	protein_coding
ENST00000321117	132.0136445752063	0.25525633313242974	0.3783887442191964	0.674587542658411	0.49993784974281086	0.6356649730546854	FALSE	ENSG00000119772	protein_coding
ENST00000380756	156.08101923971688	2.2316088470428066	0.5742487259980548	3.886136348259597	1.018523140625258e-4	3.7923837069814704e-4	TRUE	ENSG00000119772	nonsense_mediated_decay
ENST00000406659	8.135076410796776	-0.30079309191945397	0.7998849031315703	-0.37604546696886154	0.7068830947548179	0.804109763809732	FALSE	ENSG00000119772	protein_coding
ENST00000454310	76.05487258520112	-0.4976820468753701	0.5576204458514997	-0.8925103994624832	0.37211942117251423	0.5141453753319593	FALSE	ENSG00000106397	protein_coding
ENST00000223127	1850.54505352447	0.16458222829927288	0.1092774614843774	1.506094907986145	0.13204281160687795	0.22955613316811224	FALSE	ENSG00000106397	protein_coding
ENST00000424135	37.489405724216915	2.3523313920585855	0.49178963636628353	4.783206513743156	1.72520715781205e-6	8.211050123742974e-6	TRUE	ENSG00000106397	nonsense_mediated_decay
ENST00000563953	66.56553905291864	0.3747592345140027	0.31478380584621674	1.1905289521058977	0.23383855761032776	0.36145530608375537	FALSE	ENSG00000168701	protein_coding
ENST00000562235	496.66423007671466	2.693583772833124	0.1689427567494695	15.943765951608825	3.147973110959602e-57	2.4222678052914816e-55	TRUE	ENSG00000168701	nonsense_mediated_decay
ENST00000564087	44.49698962393595	2.536735465247754	0.43106037560800214	5.884872766766694	3.98360325484655e-9	2.5429225280040522e-8	TRUE	ENSG00000168701	nonsense_mediated_decay
ENST00000635851	32.79890359518096	-0.08010591776167238	0.4100276721190513	-0.1953671013170391	0.8451055696820726	0.9022337838399808	FALSE	ENSG00000164904	protein_coding
ENST00000409134	745.9059518709586	-0.4581808488068605	0.13107910638149975	-3.495452947881305	4.732578857268001e-4	0.00157568055852411	FALSE	ENSG00000164904	protein_coding
ENST00000636872	154.73032395449604	1.2682695668196893	0.4441291041867777	2.855632641193271	0.00429511778678793	0.01179597256984241	TRUE	ENSG00000164904	nonsense_mediated_decay
ENST00000636879	287.6890835273364	-0.3391459128284036	0.3552675608576204	-0.9546211086925614	0.3397693384580471	0.48026894947860393	FALSE	ENSG00000164904	protein_coding
ENST00000637292	163.84495898774597	1.559228534697943	0.35133409173086927	4.438022302408248	9.078921397385873e-6	3.9372180324324275e-5	TRUE	ENSG00000164904	nonsense_mediated_decay
ENST00000638008	170.15100585117264	4.2696376223052885	0.28259544280569987	15.108657025445744	1.4200444373265904e-51	9.005314217422392e-50	TRUE	ENSG00000164904	nonsense_mediated_decay
ENST00000636225	162.04751455849797	2.7616930318441657	0.28388884556988914	9.728078700310466	2.288749089330802e-22	3.8750770226218494e-21	TRUE	ENSG00000164904	nonsense_mediated_decay
ENST00000413020	166.77412665301034	0.1038352665684336	0.2836458929357048	0.3660735767888251	0.7143101737357804	0.80963628860197	FALSE	ENSG00000164904	protein_coding
ENST00000524782	2448.467368841163	0.16800376316247734	0.09187683143332873	1.8285759373884245	0.06746316015540255	0.13162128142510662	FALSE	ENSG00000149182	protein_coding
ENST00000533243	63.53127054877212	0.9861124065181044	0.29327407975308084	3.3624260532957835	7.726081598500133e-4	0.00247809048073869	TRUE	ENSG00000149182	nonsense_mediated_decay
ENST00000532438	75.87508261247132	3.2800180261738356	0.35791172527917864	9.16432124042696	4.985975588477912e-20	7.2984945693292e-19	TRUE	ENSG00000149182	nonsense_mediated_decay
ENST00000356079	736.8650450248973	0.5317867514284393	0.10885726142278344	4.8851748103699615	1.0333712868249736e-6	5.066503981610696e-6	FALSE	ENSG00000119004	protein_coding
ENST00000449301	289.58827860904915	1.8338714466093848	0.19732087360751777	9.293854284555104	1.4880008090305544e-20	2.2549090493936104e-19	TRUE	ENSG00000119004	nonsense_mediated_decay
ENST00000373825	10972.19941234112	-0.35498339571419535	0.07949175600091259	-4.465663026869353	7.982116229671344e-6	3.490196712035151e-5	FALSE	ENSG00000096063	protein_coding
ENST00000507292	16.039514305096976	0.5917068217866656	0.5586670706902529	1.0591403231545236	0.2895358782826364	0.4252054419793614	TRUE	ENSG00000096063	nonsense_mediated_decay
ENST00000508473	50.9989333607823	1.4586039970778808	0.4335520296801678	3.3643113103492928	7.673493476273289e-4	0.00246283829048382	TRUE	ENSG00000096063	nonsense_mediated_decay
ENST00000567651	46.5369227532666	1.1767698427582318	0.371226329029094	3.169952534983059	0.00152463840831151	0.00461585339842222	TRUE	ENSG00000170100	nonsense_mediated_decay
ENST00000433976	164.55985430405414	-0.35675131207561467	0.23614086848152924	-1.5107563310394088	0.13085054446604685	0.2278326218670011	FALSE	ENSG00000170100	protein_coding
ENST00000260947	853.997289175175	-0.00303146461699382	0.14321159606069028	-0.02116773152719526	0.9831118550232124	0.9903335850280084	FALSE	ENSG00000138376	protein_coding
ENST00000455743	150.3899175546334	0.8759063099958461	0.24630498161014455	3.556185929614061	3.762778264832266e-4	0.00127514382952732	TRUE	ENSG00000138376	nonsense_mediated_decay
ENST00000550919	107.04687461394484	-0.542170522160118	1.0132993470526257	-0.5350546447475016	0.5926120714371859	0.7144485849686795	FALSE	ENSG00000139624	protein_coding
ENST00000317551	376.78261808064826	-0.38276957109034937	0.26868329730974766	-1.4246124523664714	0.15426925848051962	0.2601445191505879	FALSE	ENSG00000139624	protein_coding
ENST00000438450	27.11024799888746	2.220286852751646	0.7263497910927176	3.05677358206637	0.0022373320573604	0.00653634063125283	TRUE	ENSG00000139624	nonsense_mediated_decay
ENST00000550258	10.27735727388495	1.387166066091773	0.7514898756066529	1.8458878969885784	0.06490848437274101	0.1275445434323816	TRUE	ENSG00000139624	nonsense_mediated_decay
ENST00000671753	86.51934622451546	-0.2877010150927082	0.3760324415993523	-0.7650962610275053	0.4442142261572882	0.58497238986855	FALSE	ENSG00000061938	protein_coding
ENST00000673420	1237.316294429049	0.33363969127263515	0.10454831064827488	3.1912489948792917	0.00141659139577446	0.00431831092190918	FALSE	ENSG00000061938	protein_coding
ENST00000333602	308.5125305272445	0.4396605370536979	0.29437010578465594	1.4935638110458405	0.1352896641500047	0.23415000924601617	FALSE	ENSG00000061938	protein_coding
ENST00000673443	69.66023349325387	1.0317512164024056	0.2732280750368653	3.776153736262998	1.592687098535915e-4	5.740143181316632e-4	TRUE	ENSG00000061938	nonsense_mediated_decay
ENST00000381916	18.34415571960977	0.28050484420043953	0.5601605150141742	0.5007579732629703	0.616541466416173	0.7339578382377635	FALSE	ENSG00000061938	protein_coding
ENST00000621914	13419.026896282208	-0.16782506330347263	0.07585064133505472	-2.2125727660250054	0.02692711434930269	0.05997797523835143	FALSE	ENSG00000006125	protein_coding
ENST00000590538	53.04467954099713	3.649560373582357	0.4672022978974041	7.811520598265095	5.650211346151058e-15	5.880533167882047e-14	TRUE	ENSG00000006125	nonsense_mediated_decay
ENST00000587805	53.40480137274727	0.5413835415593439	0.30215093838357393	1.7917652166020066	0.07317058279651766	0.14092599140413695	FALSE	ENSG00000006125	protein_coding
ENST00000258201	2415.0328265248495	-0.02576285728990047	0.10348498312605532	-0.2489526162314649	0.80339743435895	0.8739138504831111	FALSE	ENSG00000135723	protein_coding
ENST00000567509	19.910896210716853	1.7454291723601836	0.6026359238704216	2.896324469258631	0.00377561797013563	0.01050196989466768	TRUE	ENSG00000135723	nonsense_mediated_decay
ENST00000568595	34.628987962558085	0.8691094213373713	0.4198734914357814	2.069931631943236	0.03845874725325993	0.08176543576214644	TRUE	ENSG00000135723	nonsense_mediated_decay
ENST00000367843	1101.349810475342	0.09393724262312518	0.11867797426275592	0.7915305532191326	0.4286344542050783	0.5703392031187241	FALSE	ENSG00000143164	protein_coding
ENST00000470721	120.2266766868974	1.7503907644618415	0.23377843598720113	7.487391884842928	7.025569409248696e-14	6.750809603643869e-13	TRUE	ENSG00000143164	nonsense_mediated_decay
ENST00000312263	2601.5012795588127	0.1659987450226816	0.09324220079075084	1.7802962994750315	0.07502748242876386	0.14393556513600833	FALSE	ENSG00000143164	protein_coding
ENST00000295851	188.15101253131797	0.3038031456132683	0.25845817448520436	1.17544413605173	0.2398170745361039	0.3682814311358925	FALSE	ENSG00000138443	protein_coding
ENST00000447762	34.45247924060679	0.6724866078726162	0.41917941225454897	1.6042930263575184	0.10864947754651008	0.19561855479022056	TRUE	ENSG00000138443	nonsense_mediated_decay
ENST00000430418	25.274972030942564	0.04733371330816511	0.7326949047584399	0.06460221437430418	0.948490721579357	0.9693125789065816	FALSE	ENSG00000138443	protein_coding
ENST00000415130	221.29058473080815	0.03103733447401949	0.3080571609642644	0.10075186818208692	0.9197474359610798	0.950790430662276	FALSE	ENSG00000158402	protein_coding
ENST00000648466	60.20179993632087	2.522985188589059	0.4319861621592044	5.840430573003486	5.2066079929441674e-9	3.2935341402299386e-8	TRUE	ENSG00000158402	nonsense_mediated_decay
ENST00000513970	110.59751079061184	-0.43975451754524914	0.31626362343463826	-1.3904682200548193	0.16438674316644986	0.2736221639507932	FALSE	ENSG00000158402	protein_coding
ENST00000296632	1305.231113491707	-0.497765639173134	0.10109647949484338	-4.9236693667312466	8.49362980123273e-7	4.2030416093048386e-6	FALSE	ENSG00000164211	protein_coding
ENST00000511137	113.67144142161756	1.8317550137165344	0.5063082413546545	3.6178652925253143	2.970429207980134e-4	0.00102396783256458	TRUE	ENSG00000164211	nonsense_mediated_decay
ENST00000505803	11.379132768546397	-0.3275617019748378	0.9791366403567656	-0.33454135865601453	0.737971087144718	0.8268534774352464	FALSE	ENSG00000164211	protein_coding
ENST00000455172	5.585642356007548	1.5112051032939091	0.9755672500292448	1.549052721120566	0.12136904695245727	0.2141780838337324	TRUE	ENSG00000164211	nonsense_mediated_decay
ENST00000644285	129.2338682268395	-0.19443530866793005	0.6638687842465542	-0.2928821376781571	0.769612242540911	0.8500494853922229	FALSE	ENSG00000167522	protein_coding
ENST00000378332	178.00732937213346	1.460056260099449	0.3125307716693319	4.671720011123377	2.9868793247267815e-6	1.3798007175708043e-5	TRUE	ENSG00000167522	nonsense_mediated_decay
ENST00000644784	1059.3701724350651	0.20361657284359427	0.11877751879953136	1.7142686166668577	0.08647940408711348	0.16215591929834827	FALSE	ENSG00000167522	protein_coding
ENST00000508527	18.865642978735934	0.6693535252970301	0.5339673613669453	1.253547639285478	0.21000647312711743	0.33217561859891204	TRUE	ENSG00000164241	nonsense_mediated_decay
ENST00000509733	17.435776690466614	-0.29058808885642845	0.5116636863536311	-0.56792791164701	0.5700839184390565	0.6958935646830087	FALSE	ENSG00000164241	protein_coding
ENST00000296662	36.60580570413922	0.10065615517701113	0.4090602603539467	0.2460668144344224	0.8056305116215694	0.8755016848449688	FALSE	ENSG00000164241	protein_coding
ENST00000587510	26.71519204068719	1.759917268450241	0.501961159305231	3.50608256400985	4.547541331533575e-4	0.00151872587444161	TRUE	ENSG00000033627	nonsense_mediated_decay
ENST00000586201	60.972189830804275	-0.2441936949051719	0.4134053368616471	-0.5906882982183062	0.5547292899319103	0.6832508158278372	FALSE	ENSG00000033627	protein_coding
ENST00000219313	5995.814930145893	-0.3979572718939241	0.10082077959953364	-3.94717511087134	7.907871966524227e-5	2.9964677548922783e-4	FALSE	ENSG00000103035	protein_coding
ENST00000568717	887.6979135993619	1.7095262960353002	0.14269609679670642	11.980189608625356	4.512903436306983e-33	1.3306603557204331e-31	TRUE	ENSG00000103035	nonsense_mediated_decay
ENST00000568615	199.97157961963012	-0.20157322759651136	0.2155445328747328	-0.9351813516590508	0.34969484729190065	0.4908586596381647	FALSE	ENSG00000103035	protein_coding
ENST00000268220	3832.833371949587	-0.0713129990630953	0.09866407812359364	-0.722785844851898	0.46981146515902744	0.6080728545572629	FALSE	ENSG00000140612	protein_coding
ENST00000560409	24.26879189540568	0.6114234833778657	0.4410267369106623	1.386363755768667	0.16563585785649634	0.2752624616483706	TRUE	ENSG00000140612	nonsense_mediated_decay
ENST00000559729	286.871294752066	0.096788717078137	0.1694779177343766	0.5710992816765329	0.5679323454954794	0.6942464909565215	FALSE	ENSG00000140612	protein_coding
ENST00000591433	188.73869224035855	0.965499395882259	0.1994017058932347	4.841981624767115	1.285506542042901e-6	6.219308466619303e-6	TRUE	ENSG00000160953	nonsense_mediated_decay
ENST00000652273	1359.9199594609383	-0.5743857104880478	0.12028903907134755	-4.775046129908477	1.79666065217281e-6	8.530499052749696e-6	FALSE	ENSG00000160953	protein_coding
ENST00000429344	2015.9780043203348	0.3502295286743563	0.10016631313142464	3.496480181064792	4.714395125035592e-4	0.00156996038346168	FALSE	ENSG00000105298	protein_coding
ENST00000592721	105.19032920137506	-0.00248844591080264	0.3957481429485653	-0.00628795347531437	0.9949829720638635	0.9973663021834508	FALSE	ENSG00000105298	protein_coding
ENST00000589321	111.88357222234843	1.7836765577532436	0.316098279593473	5.642791096639915	1.6731531314060692e-8	1.0046236346058617e-7	TRUE	ENSG00000105298	nonsense_mediated_decay
ENST00000591096	169.6163890774318	2.74535332990793	0.2614319146045296	10.501217244500737	8.527334446852439e-26	1.7359691913070694e-24	TRUE	ENSG00000266967	nonsense_mediated_decay
ENST00000427569	1056.9272645797794	-0.0022983229311505	0.15287363652441024	-0.01503413527278473	0.9880049474465976	0.993303357478822	FALSE	ENSG00000266967	protein_coding
ENST00000436545	78.81702349429202	4.509108373078825	0.434653231603575	10.374036232155182	3.2547992267143413e-25	6.4335517425241424e-24	TRUE	ENSG00000266967	nonsense_mediated_decay
ENST00000263956	1550.5103918430875	0.18347207453286157	0.1315991665468248	1.3941735297204916	0.1632652092566079	0.272207238588202	FALSE	ENSG00000119041	protein_coding
ENST00000409364	82.61692519384745	0.5631837573844787	0.3114909525584561	1.8080260526308176	0.07060244590072556	0.13675051739917032	FALSE	ENSG00000119041	protein_coding
ENST00000448539	31.419932160644706	1.2561351428666097	0.4119006341129433	3.049607208233083	0.0022914083418179	0.00667926128116409	TRUE	ENSG00000119041	nonsense_mediated_decay
ENST00000431807	252.7697793060084	1.189510196078541	0.17305942418743142	6.873420512426102	6.268044248184634e-12	5.1529131488779135e-11	TRUE	ENSG00000144395	nonsense_mediated_decay
ENST00000389175	286.36638429998345	0.05062422303404134	0.16528951259096905	0.30627607426804954	0.7593944544261778	0.8427604877204604	FALSE	ENSG00000144395	protein_coding
ENST00000459771	97.64546768870366	1.1939860027398472	0.34161896130035474	3.4950811810767233	4.739175855071149e-4	0.00157767561381117	TRUE	ENSG00000103852	nonsense_mediated_decay
ENST00000394135	62.16389478657214	-0.14158237982371769	0.34605676232258914	-0.4091305104789041	0.682443886791259	0.7853720883244415	FALSE	ENSG00000103852	protein_coding
ENST00000480371	62.819216826285405	2.3604873873288703	0.33266395460056797	7.095711316734405	1.2868785368182622e-12	1.1200609487121911e-11	TRUE	ENSG00000103852	nonsense_mediated_decay
ENST00000434594	20.533094670169756	0.01269076546422436	0.5995901368775913	0.02116573419688395	0.9831134483052713	0.9903335850280084	FALSE	ENSG00000103852	protein_coding
ENST00000394129	84.548364377956	0.4566472161797045	0.26753479864809043	1.7068703528933016	0.08784615237517351	0.1642471604654084	FALSE	ENSG00000103852	protein_coding
ENST00000557943	476.3221271733236	-0.5250995380356941	0.1325198102415832	-3.962422954563845	7.419295332648387e-5	2.824876934055367e-4	FALSE	ENSG00000140374	protein_coding
ENST00000560899	27.240174307078103	0.7325813085166469	0.4941811326251582	1.4824145645242952	0.13823002097568515	0.2382641033359525	TRUE	ENSG00000140374	nonsense_mediated_decay
ENST00000560044	450.01659973136617	0.6248840117778555	0.16685031297702868	3.745177342663343	1.8026639212023895e-4	6.438496812126564e-4	TRUE	ENSG00000140374	nonsense_mediated_decay
ENST00000416319	30.08288833781689	0.8261562128838345	0.49155636362369887	1.6806947768786935	0.09282221565687472	0.1718511045289281	TRUE	ENSG00000071889	nonsense_mediated_decay
ENST00000440318	20.574233161594194	0.768621488147647	0.5614606930622779	1.368967583385914	0.17100940815287025	0.2824497503741961	TRUE	ENSG00000071889	nonsense_mediated_decay
ENST00000419205	185.2955355403249	-0.08849017908247205	0.3520785541946968	-0.25133646462754344	0.8015539850617341	0.8725826959867289	FALSE	ENSG00000071889	protein_coding
ENST00000395808	1087.3172864602568	-0.09681742624668443	0.15163668932915195	-0.63848285447941	0.5231594115294985	0.6560661477074597	FALSE	ENSG00000175221	protein_coding
ENST00000325464	434.403744475466	-0.1211136452435964	0.2425199717599383	-0.4993965831543243	0.6175000258261117	0.7347412802734213	FALSE	ENSG00000175221	protein_coding
ENST00000592373	37.79627873636622	2.373566324622427	0.469575313313744	5.05470849366509	4.3104863735289475e-7	2.2094524868049244e-6	TRUE	ENSG00000175221	nonsense_mediated_decay
ENST00000245407	1062.4557562008763	-0.14819648448067127	0.1002839618193812	-1.4777685463562364	0.1394697399952418	0.23995700693271585	FALSE	ENSG00000197375	protein_coding
ENST00000448810	25.658299748904657	2.2018267685102444	0.5570683388417381	3.952525417417016	7.73307120307509e-5	2.9358574791170746e-4	TRUE	ENSG00000197375	nonsense_mediated_decay
ENST00000442122	100.8429317285948	3.9059466119782904	0.40417037755566165	9.664109071032476	4.283305459815411e-22	7.148433967964491e-21	TRUE	ENSG00000115425	nonsense_mediated_decay
ENST00000265322	237.2771333735394	-0.4372741028426896	0.2521544955666071	-1.7341515242871524	0.08289120148333894	0.15655759834138702	FALSE	ENSG00000115425	protein_coding
ENST00000313732	2540.942984762723	-0.28194281207142574	0.1061004945216352	-2.657318548255532	0.00787649787114624	0.02031426210884415	FALSE	ENSG00000153786	protein_coding
ENST00000344861	623.2622725307722	1.9265720360214145	0.2236927370361976	8.612581979850601	7.143318087466859e-18	9.13100877057692e-17	TRUE	ENSG00000153786	nonsense_mediated_decay
ENST00000673989	40.67372749303576	1.3383578265945406	0.4555088303481648	2.9381600035537767	0.00330166577806469	0.00931002650124146	TRUE	ENSG00000112697	nonsense_mediated_decay
ENST00000475111	63.9708736315227	0.15413729999809406	0.31032158579204616	0.4967018314394188	0.6193993307419337	0.7363630023123435	FALSE	ENSG00000112697	protein_coding
ENST00000674038	650.6139623313735	0.3980540259463829	0.3215702259950001	1.237844780917534	0.21577362038903217	0.3395066786678136	FALSE	ENSG00000112697	protein_coding
ENST00000361574	1504.6611494239123	0.1301797016976957	0.1313755392910691	0.9908975628200926	0.32173560255433953	0.46079480879184614	FALSE	ENSG00000198858	protein_coding
ENST00000589428	473.59228838195577	2.6096503806864337	0.1739767311387731	14.99999662946212	7.342305237371333e-51	4.5456653192285894e-49	TRUE	ENSG00000198858	nonsense_mediated_decay
ENST00000590454	203.00842712218628	2.2100032167662707	0.2639710374190332	8.372142786475717	5.657982744926725e-17	6.7940070539242125e-16	TRUE	ENSG00000198858	nonsense_mediated_decay
ENST00000262966	156.67491227605703	-0.3866434737203114	0.25667601160357445	-1.5063482999629367	0.13197778513180594	0.22947367243960884	FALSE	ENSG00000008382	protein_coding
ENST00000359935	32.32653380549158	-0.08351091615832279	0.5706639409830718	-0.14633992120557002	0.8836530524997305	0.9281417054569744	FALSE	ENSG00000008382	protein_coding
ENST00000594716	98.91939461940808	1.8418968314931872	0.30482674921716696	6.0424383234850865	1.5180238612849595e-9	1.0084291788187991e-8	TRUE	ENSG00000008382	nonsense_mediated_decay
ENST00000597036	52.97158696345431	-0.0969020607945502	0.44453118720510926	-0.21798709198290517	0.8274391687047453	0.8904677395207361	FALSE	ENSG00000008382	protein_coding
ENST00000601877	25.1573203066891	0.29557784210344584	0.4497109884455994	0.6572617741120668	0.5110126110758423	0.6451654789174458	FALSE	ENSG00000008382	protein_coding
ENST00000578681	758.351352333511	-0.472549313528748	0.19500078854048675	-2.423320013552846	0.01537937216430856	0.03668016118734469	FALSE	ENSG00000198231	protein_coding
ENST00000583590	53.463983961325994	0.34500984802476775	0.5615782234092227	0.6143575972912302	0.5389790493855788	0.6698172781349019	FALSE	ENSG00000198231	protein_coding
ENST00000584261	284.94571673033505	3.5144321607297786	0.22176427065710028	15.847603179341352	1.4604570859536908e-56	1.1063704671956056e-54	TRUE	ENSG00000198231	nonsense_mediated_decay
ENST00000577940	367.0860127724815	3.522930604769582	0.36742479147625423	9.588167936668096	8.96629215821291e-22	1.4630049892430183e-20	TRUE	ENSG00000198231	nonsense_mediated_decay
ENST00000457800	1275.3115533541352	-0.48209817229795665	0.3544549153218102	-1.3601114033367512	0.17379467302550614	0.2861262140687918	FALSE	ENSG00000198231	protein_coding
ENST00000640870	12.904856834833671	0.6062127252750867	0.7104433150948524	0.8532879575257181	0.3934996365785388	0.5354250371292522	TRUE	ENSG00000266173	nonsense_mediated_decay
ENST00000375840	349.0231373931718	0.27502506056868475	0.37511535048648315	0.7331746360473056	0.4634519230863828	0.6021889257318249	FALSE	ENSG00000266173	protein_coding
ENST00000579340	53.70499588969803	-0.5513870247832487	0.4636493465657852	-1.1892328305158408	0.23434805875570783	0.3620283350033148	FALSE	ENSG00000266173	protein_coding
ENST00000578008	12.332311122363828	-0.03081763149438651	0.8147459238070928	-0.03782483666857007	0.9698273417409876	0.9826607619533227	FALSE	ENSG00000266173	protein_coding
ENST00000361733	2108.6255563186055	0.2416658713032147	0.1263737828005765	1.9123101797512403	0.05583642090209267	0.11238372216289254	FALSE	ENSG00000198909	protein_coding
ENST00000577395	289.35032868431773	-0.02780136224155628	0.19903404879310463	-0.1396814384781758	0.8889116925641914	0.93145223686896	FALSE	ENSG00000198909	protein_coding
ENST00000585302	40.39009073533534	2.1279298538170823	0.3908334727652319	5.444594698508077	5.1923474978057284e-8	2.951243124933086e-7	TRUE	ENSG00000198909	nonsense_mediated_decay
ENST00000581732	64.02844243797144	1.8418793039883348	0.30308758864836943	6.077052881651357	1.224114035575377e-9	8.197949837736513e-9	TRUE	ENSG00000198909	nonsense_mediated_decay
ENST00000310418	68.7247403656478	0.02622349896197657	0.4454749916639763	0.05886637735605384	0.9530585385744058	0.9719404955663332	FALSE	ENSG00000175416	protein_coding
ENST00000345807	2244.80166339446	-0.3761905253048969	0.11347947993281789	-3.3150533076782622	9.162564985518297e-4	0.00289832460059717	FALSE	ENSG00000175416	protein_coding
ENST00000510734	105.51292940592356	2.4823718930769534	0.2664932306135832	9.314952906538956	1.2200665225159115e-20	1.8586004617380313e-19	TRUE	ENSG00000175416	nonsense_mediated_decay
ENST00000399528	190.1517659292435	0.06752532247706682	0.4715450920621155	0.14320013846771598	0.8861321204677571	0.9298469894765652	FALSE	ENSG00000215077	protein_coding
ENST00000477259	16766.34703350155	2.326486455195035	0.08537474956654104	27.250287315710047	1.648874923129008e-163	1.4831345644765578e-160	TRUE	ENSG00000215077	nonsense_mediated_decay
ENST00000274811	3620.365032426935	0.4915460301750893	0.07630258334823063	6.442062753390219	1.1786052635039508e-10	8.666768924591398e-10	FALSE	ENSG00000146083	protein_coding
ENST00000506378	49.98842855331227	-0.21684774672984744	0.3729718952789885	-0.5814050588654733	0.5609674887464902	0.6884529018232324	FALSE	ENSG00000146083	protein_coding
ENST00000513029	166.67022291326137	1.4767298496355292	0.2309569691264597	6.393960984251361	1.6164269027916135e-10	1.1734089728938564e-9	TRUE	ENSG00000146083	nonsense_mediated_decay
ENST00000504160	148.65709464208717	0.725842056458595	0.2570772019258583	2.823440005652192	0.00475113170600795	0.01291958480970366	TRUE	ENSG00000146083	nonsense_mediated_decay
ENST00000511320	1123.2855613068105	0.14760796904574683	0.15138380791127876	0.9750578419341596	0.3295315690041917	0.4691108572233182	FALSE	ENSG00000087206	protein_coding
ENST00000512031	1046.8319785748542	1.813721631319514	0.15931359038524875	11.384600817379177	4.9896205235048214e-30	1.2510821982277149e-28	TRUE	ENSG00000087206	nonsense_mediated_decay
