Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0014069~postsynaptic density	27	3.0821917808219177	2.957514975863872E-4	ENSG00000103197, ENSG00000132535, ENSG00000110700, ENSG00000116544, ENSG00000196517, ENSG00000151208, ENSG00000156482, ENSG00000165802, ENSG00000180900, ENSG00000160753, ENSG00000148700, ENSG00000197283, ENSG00000151067, ENSG00000107404, ENSG00000134569, ENSG00000118181, ENSG00000164061, ENSG00000176749, ENSG00000177954, ENSG00000231500, ENSG00000003393, ENSG00000089157, ENSG00000164587, ENSG00000165699, ENSG00000126464, ENSG00000143761, ENSG00000051128	836	130	8534	2.120150901729849	0.1702632497492148	0.02665988499671576	0.0264486339270112
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	45	5.136986301369863	4.2050305318722423E-4	ENSG00000198162, ENSG00000096433, ENSG00000213023, ENSG00000184916, ENSG00000083857, ENSG00000081479, ENSG00000177706, ENSG00000171302, ENSG00000151651, ENSG00000074181, ENSG00000172889, ENSG00000162430, ENSG00000125648, ENSG00000134250, ENSG00000162591, ENSG00000148400, ENSG00000090565, ENSG00000090006, ENSG00000142449, ENSG00000163703, ENSG00000010404, ENSG00000123384, ENSG00000141314, ENSG00000140983, ENSG00000138829, ENSG00000134569, ENSG00000074755, ENSG00000196296, ENSG00000162517, ENSG00000169231, ENSG00000105429, ENSG00000110697, ENSG00000131471, ENSG00000176749, ENSG00000115840, ENSG00000143126, ENSG00000166147, ENSG00000008300, ENSG00000183087, ENSG00000166341, ENSG00000188157, ENSG00000091622, ENSG00000145147, ENSG00000142798, ENSG00000014216	813	272	8390	1.7073203820273495	0.31369241904396983	0.1255902452185843	0.1255902452185843
GOTERM_MF_DIRECT	GO:0042800~histone methyltransferase activity (H3-K4 specific)	5	0.5707762557077625	0.001113818571468752	ENSG00000055609, ENSG00000099381, ENSG00000116539, ENSG00000183576, ENSG00000272333	813	6	8390	8.599835998359984	0.6311713842805267	0.24949536000900047	0.24949536000900047
GOTERM_CC_DIRECT	GO:0016020~membrane	284	32.42009132420091	0.0016253607384948128	ENSG00000096433, ENSG00000151012, ENSG00000213023, ENSG00000121281, ENSG00000110700, ENSG00000122490, ENSG00000103855, ENSG00000073670, ENSG00000171302, ENSG00000064601, ENSG00000281991, ENSG00000086758, ENSG00000125648, ENSG00000148400, ENSG00000165548, ENSG00000184986, ENSG00000105223, ENSG00000130204, ENSG00000108854, ENSG00000069188, ENSG00000114859, ENSG00000133275, ENSG00000158552, ENSG00000123908, ENSG00000143621, ENSG00000204305, ENSG00000168028, ENSG00000167972, ENSG00000120885, ENSG00000132182, ENSG00000140479, ENSG00000164587, ENSG00000081052, ENSG00000165678, ENSG00000158669, ENSG00000103197, ENSG00000177542, ENSG00000109736, ENSG00000238227, ENSG00000160305, ENSG00000149150, ENSG00000196187, ENSG00000104969, ENSG00000213923, ENSG00000134698, ENSG00000172534, ENSG00000138131, ENSG00000125746, ENSG00000156482, ENSG00000163703, ENSG00000110717, ENSG00000141314, ENSG00000100243, ENSG00000148985, ENSG00000100241, ENSG00000160796, ENSG00000138829, ENSG00000093010, ENSG00000156599, ENSG00000103064, ENSG00000215417, ENSG00000196296, ENSG00000198910, ENSG00000204084, ENSG00000115840, ENSG00000157445, ENSG00000166783, ENSG00000008300, ENSG00000125637, ENSG00000080189, ENSG00000091622, ENSG00000165699, ENSG00000146555, ENSG00000108510, ENSG00000130511, ENSG00000198265, ENSG00000175387, ENSG00000171224, ENSG00000197858, ENSG00000171105, ENSG00000196517, ENSG00000138111, ENSG00000173638, ENSG00000056586, ENSG00000100422, ENSG00000087088, ENSG00000100300, ENSG00000149256, ENSG00000160216, ENSG00000149932, ENSG00000070756, ENSG00000140443, ENSG00000140564, ENSG00000087086, ENSG00000130520, ENSG00000177697, ENSG00000105429, ENSG00000110697, ENSG00000130881, ENSG00000112078, ENSG00000204469, ENSG00000169710, ENSG00000137154, ENSG00000143387, ENSG00000198162, ENSG00000165915, ENSG00000181045, ENSG00000107518, ENSG00000112306, ENSG00000135749, ENSG00000197993, ENSG00000164828, ENSG00000196547, ENSG00000197879, ENSG00000173546, ENSG00000166333, ENSG00000007541, ENSG00000167543, ENSG00000124614, ENSG00000084112, ENSG00000087502, ENSG00000165802, ENSG00000165804, ENSG00000011454, ENSG00000141873, ENSG00000148700, ENSG00000070614, ENSG00000108960, ENSG00000213398, ENSG00000142949, ENSG00000135519, ENSG00000149582, ENSG00000204681, ENSG00000181291, ENSG00000117425, ENSG00000143126, ENSG00000158292, ENSG00000137496, ENSG00000114391, ENSG00000166341, ENSG00000141505, ENSG00000102178, ENSG00000168528, ENSG00000108107, ENSG00000158966, ENSG00000135966, ENSG00000072864, ENSG00000090971, ENSG00000068489, ENSG00000134871, ENSG00000167680, ENSG00000168890, ENSG00000064687, ENSG00000173327, ENSG00000151651, ENSG00000171700, ENSG00000196208, ENSG00000062822, ENSG00000020181, ENSG00000103335, ENSG00000185436, ENSG00000155561, ENSG00000243646, ENSG00000134882, ENSG00000132341, ENSG00000196557, ENSG00000136942, ENSG00000154118, ENSG00000063127, ENSG00000169992, ENSG00000214063, ENSG00000100731, ENSG00000105186, ENSG00000164742, ENSG00000100083, ENSG00000114923, ENSG00000171045, ENSG00000083857, ENSG00000064545, ENSG00000008710, ENSG00000005206, ENSG00000177943, ENSG00000162572, ENSG00000143570, ENSG00000125107, ENSG00000101298, ENSG00000140983, ENSG00000128731, ENSG00000160957, ENSG00000213199, ENSG00000126562, ENSG00000151067, ENSG00000075568, ENSG00000177830, ENSG00000130821, ENSG00000092445, ENSG00000110315, ENSG00000040487, ENSG00000010292, ENSG00000139514, ENSG00000171298, ENSG00000111640, ENSG00000137216, ENSG00000196576, ENSG00000159346, ENSG00000105409, ENSG00000137218, ENSG00000131471, ENSG00000176749, ENSG00000181090, ENSG00000164880, ENSG00000188153, ENSG00000055163, ENSG00000160285, ENSG00000188157, ENSG00000162104, ENSG00000164889, ENSG00000181409, ENSG00000089157, ENSG00000089154, ENSG00000106367, ENSG00000106009, ENSG00000138759, ENSG00000135926, ENSG00000136213, ENSG00000177728, ENSG00000244486, ENSG00000117016, ENSG00000170889, ENSG00000138074, ENSG00000146828, ENSG00000100147, ENSG00000103657, ENSG00000141934, ENSG00000123384, ENSG00000142227, ENSG00000107331, ENSG00000164897, ENSG00000100263, ENSG00000085063, ENSG00000125691, ENSG00000104853, ENSG00000105701, ENSG00000114650, ENSG00000167930, ENSG00000143669, ENSG00000231500, ENSG00000123159, ENSG00000162244, ENSG00000182899, ENSG00000105976, ENSG00000218336, ENSG00000134815, ENSG00000081479, ENSG00000155755, ENSG00000113594, ENSG00000007264, ENSG00000160190, ENSG00000134250, ENSG00000186468, ENSG00000140943, ENSG00000124574, ENSG00000101361, ENSG00000198794, ENSG00000129473, ENSG00000112139, ENSG00000134825, ENSG00000196497, ENSG00000175216, ENSG00000261150, ENSG00000075240, ENSG00000196924, ENSG00000122966, ENSG00000123815, ENSG00000150967, ENSG00000117020, ENSG00000054793, ENSG00000013364, ENSG00000186577, ENSG00000166507, ENSG00000145147, ENSG00000185920, ENSG00000108797, ENSG00000014216	836	2508	8534	1.1559449951542622	0.6417187610595654	0.12820032824877836	0.1271844777872191
GOTERM_BP_DIRECT	GO:0050772~positive regulation of axonogenesis	7	0.7990867579908676	0.0019352052674345428	ENSG00000115694, ENSG00000103260, ENSG00000076356, ENSG00000196576, ENSG00000130827, ENSG00000164050, ENSG00000145147	801	15	8217	4.787265917602996	0.9981120537408867	1.0	1.0
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	36	4.10958904109589	0.0019944303414505433	ENSG00000055609, ENSG00000100084, ENSG00000106400, ENSG00000178951, ENSG00000182979, ENSG00000071655, ENSG00000163517, ENSG00000095787, ENSG00000117713, ENSG00000134852, ENSG00000133247, ENSG00000080603, ENSG00000197879, ENSG00000172534, ENSG00000086758, ENSG00000099381, ENSG00000100429, ENSG00000168137, ENSG00000144802, ENSG00000100888, ENSG00000096070, ENSG00000183495, ENSG00000061273, ENSG00000160310, ENSG00000183576, ENSG00000166337, ENSG00000123143, ENSG00000127663, ENSG00000277258, ENSG00000067365, ENSG00000116539, ENSG00000170004, ENSG00000049618, ENSG00000163872, ENSG00000109685, ENSG00000272333	801	218	8217	1.6940521595711782	0.9984420960800745	1.0	1.0
GOTERM_CC_DIRECT	GO:0015935~small ribosomal subunit	8	0.91324200913242	0.0038327979323845222	ENSG00000168028, ENSG00000149806, ENSG00000170889, ENSG00000137154, ENSG00000118181, ENSG00000231500, ENSG00000186468, ENSG00000164587	836	22	8534	3.7120487168334058	0.9113573512737496	0.26872172170384817	0.2665923895191901
GOTERM_MF_DIRECT	GO:0017154~semaphorin receptor activity	5	0.5707762557077625	0.0044337460528004755	ENSG00000105976, ENSG00000076356, ENSG00000196576, ENSG00000130827, ENSG00000164050	813	8	8390	6.449876998769987	0.981258703257198	0.7945272926618452	0.7945272926618452
GOTERM_BP_DIRECT	GO:0071526~semaphorin-plexin signaling pathway	8	0.91324200913242	0.004912074466300419	ENSG00000196924, ENSG00000001617, ENSG00000105976, ENSG00000076356, ENSG00000167680, ENSG00000196576, ENSG00000130827, ENSG00000164050	801	23	8217	3.5681485100146557	0.9999998810413069	1.0	1.0
GOTERM_MF_DIRECT	GO:0005179~hormone activity	5	0.5707762557077625	0.007374134486592356	ENSG00000138829, ENSG00000166147, ENSG00000103260, ENSG00000167244, ENSG00000104899	813	9	8390	5.733223998906656	0.9986722968064192	1.0	1.0
GOTERM_BP_DIRECT	GO:0090630~activation of GTPase activity	12	1.36986301369863	0.007517973475815587	ENSG00000050327, ENSG00000132613, ENSG00000133612, ENSG00000132405, ENSG00000100359, ENSG00000104946, ENSG00000104728, ENSG00000165699, ENSG00000180900, ENSG00000141258, ENSG00000167291, ENSG00000157985	801	50	8217	2.462022471910112	0.9999999999755689	1.0	1.0
GOTERM_CC_DIRECT	GO:0002116~semaphorin receptor complex	4	0.45662100456621	0.008024039209139059	ENSG00000076356, ENSG00000196576, ENSG00000130827, ENSG00000164050	836	5	8534	8.166507177033493	0.9938023903139364	0.5063168740966746	0.502304854492105
GOTERM_MF_DIRECT	GO:0008201~heparin binding	12	1.36986301369863	0.009746206626579152	ENSG00000168477, ENSG00000166147, ENSG00000116251, ENSG00000142949, ENSG00000185761, ENSG00000204248, ENSG00000169231, ENSG00000140479, ENSG00000145147, ENSG00000162244, ENSG00000185920, ENSG00000140564	813	52	8390	2.3814930456996874	0.9998439978126297	1.0	1.0
GOTERM_CC_DIRECT	GO:0030666~endocytic vesicle membrane	9	1.0273972602739725	0.010163019093667701	ENSG00000170315, ENSG00000132535, ENSG00000221983, ENSG00000090565, ENSG00000042753, ENSG00000128602, ENSG00000123384, ENSG00000150991, ENSG00000185920	836	32	8534	2.8710376794258377	0.9984126265838189	0.5829877316458473	0.5783681775123619
GOTERM_BP_DIRECT	GO:0006325~chromatin organization	22	2.5114155251141552	0.01064286932131558	ENSG00000055609, ENSG00000178951, ENSG00000074755, ENSG00000148143, ENSG00000163517, ENSG00000160949, ENSG00000213468, ENSG00000095787, ENSG00000099991, ENSG00000171792, ENSG00000064961, ENSG00000114982, ENSG00000170004, ENSG00000181090, ENSG00000167468, ENSG00000100429, ENSG00000204256, ENSG00000140326, ENSG00000275023, ENSG00000169925, ENSG00000109685, ENSG00000272333	801	127	8217	1.7770503406175353	0.9999999999999991	1.0	1.0
GOTERM_BP_DIRECT	GO:0045197~establishment or maintenance of epithelial cell apical/basal polarity	6	0.684931506849315	0.011312264555327604	ENSG00000166333, ENSG00000132535, ENSG00000131899, ENSG00000151208, ENSG00000073350, ENSG00000180900	801	15	8217	4.103370786516853	0.9999999999999999	1.0	1.0
GOTERM_BP_DIRECT	GO:0060997~dendritic spine morphogenesis	5	0.5707762557077625	0.011598114330803056	ENSG00000107404, ENSG00000160305, ENSG00000132535, ENSG00000198576, ENSG00000094631	801	10	8217	5.129213483146067	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0031267~small GTPase binding	29	3.3105022831050226	0.011869256853592289	ENSG00000103197, ENSG00000177169, ENSG00000132613, ENSG00000115839, ENSG00000100083, ENSG00000152767, ENSG00000173327, ENSG00000197879, ENSG00000117016, ENSG00000090565, ENSG00000123143, ENSG00000141258, ENSG00000011454, ENSG00000107404, ENSG00000130227, ENSG00000117408, ENSG00000196497, ENSG00000181031, ENSG00000198853, ENSG00000196924, ENSG00000055163, ENSG00000003393, ENSG00000100139, ENSG00000100359, ENSG00000102898, ENSG00000184575, ENSG00000105186, ENSG00000160447, ENSG00000141564	813	186	8390	1.6090015738867067	0.9999771493658466	1.0	1.0
GOTERM_BP_DIRECT	GO:0050808~synapse organization	7	0.7990867579908676	0.012637931112807182	ENSG00000196924, ENSG00000107404, ENSG00000134569, ENSG00000169992, ENSG00000188157, ENSG00000198910, ENSG00000165699	801	21	8217	3.419475655430712	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045879~negative regulation of smoothened signaling pathway	7	0.7990867579908676	0.012637931112807182	ENSG00000140474, ENSG00000168301, ENSG00000105429, ENSG00000166813, ENSG00000106571, ENSG00000117425, ENSG00000185920	801	21	8217	3.419475655430712	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1902287~semaphorin-plexin signaling pathway involved in axon guidance	4	0.45662100456621	0.014681689685297955	ENSG00000076356, ENSG00000196576, ENSG00000130827, ENSG00000164050	801	6	8217	6.8389513108614235	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045056~transcytosis	4	0.45662100456621	0.014681689685297955	ENSG00000204305, ENSG00000081479, ENSG00000123384, ENSG00000140443	801	6	8217	6.8389513108614235	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007167~enzyme linked receptor protein signaling pathway	4	0.45662100456621	0.014681689685297955	ENSG00000134569, ENSG00000183087, ENSG00000152767, ENSG00000123384	801	6	8217	6.8389513108614235	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006491~N-glycan processing	4	0.45662100456621	0.014681689685297955	ENSG00000198162, ENSG00000071073, ENSG00000161013, ENSG00000196547	801	6	8217	6.8389513108614235	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0044805~late nucleophagy	4	0.45662100456621	0.014681689685297955	ENSG00000140474, ENSG00000177169, ENSG00000110046, ENSG00000083290	801	6	8217	6.8389513108614235	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005261~cation channel activity	6	0.684931506849315	0.014800683561021146	ENSG00000213199, ENSG00000116032, ENSG00000006283, ENSG00000103335, ENSG00000196557, ENSG00000008710	813	16	8390	3.869926199261992	0.999998400179906	1.0	1.0
GOTERM_MF_DIRECT	GO:0005096~GTPase activator activity	25	2.853881278538813	0.017059306318765764	ENSG00000103197, ENSG00000132613, ENSG00000132359, ENSG00000115839, ENSG00000074964, ENSG00000213445, ENSG00000073350, ENSG00000105738, ENSG00000104946, ENSG00000164050, ENSG00000131584, ENSG00000275832, ENSG00000120318, ENSG00000141556, ENSG00000141258, ENSG00000011454, ENSG00000197283, ENSG00000133612, ENSG00000131899, ENSG00000132405, ENSG00000167291, ENSG00000157985, ENSG00000003393, ENSG00000100359, ENSG00000105186	813	158	8390	1.6328802528531614	0.9999997949087618	1.0	1.0
GOTERM_MF_DIRECT	GO:0031491~nucleosome binding	7	0.7990867579908676	0.019361408770321706	ENSG00000100084, ENSG00000106400, ENSG00000099991, ENSG00000188976, ENSG00000117713, ENSG00000275023, ENSG00000049618	813	23	8390	3.140809668966255	0.9999999748500459	1.0	1.0
GOTERM_BP_DIRECT	GO:0007411~axon guidance	17	1.9406392694063925	0.02226351923079998	ENSG00000151012, ENSG00000107404, ENSG00000001617, ENSG00000105711, ENSG00000167680, ENSG00000198910, ENSG00000038382, ENSG00000176749, ENSG00000074181, ENSG00000055163, ENSG00000100767, ENSG00000134250, ENSG00000148400, ENSG00000130827, ENSG00000106571, ENSG00000145147, ENSG00000070886	801	96	8217	1.8165964419475655	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043113~receptor clustering	5	0.5707762557077625	0.02335443896525094	ENSG00000196924, ENSG00000197283, ENSG00000107404, ENSG00000188157, ENSG00000180900	801	12	8217	4.274344569288389	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0046975~histone methyltransferase activity (H3-K36 specific)	4	0.45662100456621	0.02347448759493688	ENSG00000168137, ENSG00000116539, ENSG00000183576, ENSG00000109685	813	7	8390	5.897030398875417	0.9999999994154568	1.0	1.0
GOTERM_MF_DIRECT	GO:0019213~deacetylase activity	4	0.45662100456621	0.02347448759493688	ENSG00000100429, ENSG00000161179, ENSG00000166507, ENSG00000070614	813	7	8390	5.897030398875417	0.9999999994154568	1.0	1.0
GOTERM_MF_DIRECT	GO:0031386~protein tag	4	0.45662100456621	0.02347448759493688	ENSG00000170315, ENSG00000221983, ENSG00000150991, ENSG00000167118	813	7	8390	5.897030398875417	0.9999999994154568	1.0	1.0
GOTERM_BP_DIRECT	GO:0097242~beta-amyloid clearance	4	0.45662100456621	0.023852545266685232	ENSG00000081479, ENSG00000123384, ENSG00000140443, ENSG00000171105	801	7	8217	5.861958266452649	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0071944~cell periphery	9	1.0273972602739725	0.024158052689562875	ENSG00000050327, ENSG00000120885, ENSG00000133612, ENSG00000169750, ENSG00000188157, ENSG00000087088, ENSG00000162458, ENSG00000261150, ENSG00000103126	836	37	8534	2.483059614638562	0.9999998011829816	1.0	0.9936507936507937
